MEGA_NM,MEGA_CD,CTY_CD,CTY_NM,X_AXIS,Y_AXIS,TOTAL,종합전문병,한방병원,치과병원,한의원,조산원,일반병원,요양병원,의원,치과의원,종합병원,소유권,배포처
강원도,42,4275,영월군,460650,505050,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4721,영주시,451450,479550,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4721,영주시,449850,471750,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4723,영천시,479450,370750,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4723,영천시,482750,366950,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4723,영천시,495150,383450,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4882,고성군,422150,278750,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4481,예산군,285750,464750,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4481,예산군,294150,442250,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4481,예산군,303250,449450,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4481,예산군,283350,453350,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4481,예산군,293250,451850,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4790,예천군,444050,458850,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4790,예천군,449250,453750,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4790,예천군,435150,438650,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4790,예천군,426750,437050,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4513,군산시,277750,370150,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4373,옥천군,369850,421550,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2872,옹진군,114250,579450,10,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2872,옹진군,235750,515450,10,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2872,옹진군,250050,518250,10,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4689,완도군,314850,203950,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4689,완도군,275950,175950,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4689,완도군,294950,176550,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4571,완주군,327350,372650,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4571,완주군,336750,370950,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4571,완주군,334550,369650,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4571,완주군,324050,365050,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4146,용인시,321450,520150,186,0,0,0,31,0,0,0,124,0,0,GIS United INC.,biz-gis.com
경기도,41,4146,용인시,317650,528850,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4146,용인시,324150,499650,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4146,용인시,344550,502650,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
울산광역시,31,3117,동구,528750,323850,5,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
울산광역시,31,3171,울주군,522250,310350,5,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4793,울진군,529050,459450,46,0,0,0,23,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4887,함양군,381350,318550,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4377,음성군,370950,501550,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4377,음성군,361750,491850,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4377,음성군,368850,474950,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4377,음성군,375950,477150,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4872,의령군,422750,302250,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4872,의령군,425850,303850,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4872,의령군,429850,309050,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4872,의령군,417850,304750,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4773,의성군,434550,419550,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4773,의성군,434450,422250,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4773,의성군,451950,411250,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4773,의성군,452250,419550,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4143,의왕시,309050,527350,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4150,이천시,358350,505650,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4150,이천시,346050,522450,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4514,익산시,314750,379550,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4514,익산시,315050,388350,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4514,익산시,311850,372450,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4421,서산시,259750,462750,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2826,서구,282950,549950,20,0,0,0,0,0,0,0,0,10,0,GIS United INC.,biz-gis.com
인천광역시,28,2811,중구,258850,539150,10,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2811,중구,261050,533050,10,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4575,임실군,318950,328150,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4575,임실군,323150,328550,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4575,임실군,323750,323750,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4575,임실군,339450,326750,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4575,임실군,342250,332250,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4688,장성군,285450,299050,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4688,장성군,284650,295050,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4574,장수군,359050,326550,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4574,장수군,356750,339550,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4574,장수군,351350,333250,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4680,장흥군,297850,211650,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4680,장흥군,300650,224650,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4680,장흥군,297550,249850,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4277,정선군,459050,538550,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4277,정선군,453550,528350,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4518,정읍시,297050,323250,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
제주특별자치도,50,5013,서귀포시,278650,80350,2,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
제주특별자치도,50,5013,서귀포시,295250,90050,2,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4315,제천시,406250,501750,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4378,증평군,365650,468050,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4690,진도군,240750,211250,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4690,진도군,237950,204350,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4690,진도군,239550,200450,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4572,진안군,365250,360450,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4572,진안군,349150,355450,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4572,진안군,350250,363850,14,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4817,진주시,429950,285650,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4817,진주시,430550,287950,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4817,진주시,423350,283750,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4375,진천군,350050,472650,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4375,진천군,347650,469550,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4874,창녕군,449650,330350,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4874,창녕군,442050,324950,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4874,창녕군,442850,334850,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4874,창녕군,447250,315250,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4413,천안시,330850,468750,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4413,천안시,331950,465150,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4413,천안시,339350,467950,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4278,철원군,343150,626050,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4278,철원군,337450,629750,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4873,함안군,445450,303850,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4782,청도군,450250,337650,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4775,청송군,492650,431950,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4479,청양군,287850,422850,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4479,청양군,297950,440850,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4479,청양군,304250,422050,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4371,청원군,362650,442150,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4371,청원군,375550,446750,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4311,청주시,353750,455350,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4371,청원군,344250,451550,24,0,0,0,0,0,0,0,12,0,0,GIS United INC.,biz-gis.com
충청북도,43,4313,충주시,382450,493650,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4313,충주시,396050,494550,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4313,충주시,402150,470950,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청북도,43,4313,충주시,393950,502850,12,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4482,태안군,250450,462450,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4482,태안군,241050,475150,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4673,구례군,364050,289350,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4822,통영시,420750,249450,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4148,파주시,293650,577750,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4148,파주시,303150,590050,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4148,파주시,287950,581350,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4276,평창군,462450,563650,36,0,0,0,18,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4276,평창군,449050,559350,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4122,평택시,304950,487650,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4122,평택시,300950,487350,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4122,평택시,302250,482550,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4165,포천시,346150,606450,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4165,포천시,336650,609850,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4165,포천시,325250,575350,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4165,포천시,330750,610050,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4711,포항시,517550,381650,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4711,포항시,528650,389550,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4145,하남시,331450,548750,93,0,0,0,0,0,0,0,31,31,0,GIS United INC.,biz-gis.com
경상남도,48,4885,하동군,385350,265450,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4885,하동군,373850,285250,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4885,하동군,379050,277950,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4885,하동군,381950,284150,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4873,함안군,431650,295850,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4887,함양군,377550,320050,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4887,함양군,382150,339250,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4686,함평군,264950,275150,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4686,함평군,270850,272550,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4889,합천군,414350,329350,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4889,합천군,410450,326850,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4889,합천군,424250,328950,40,0,0,0,0,0,0,0,20,0,0,GIS United INC.,biz-gis.com
경상남도,48,4889,합천군,422950,326050,20,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4682,해남군,247150,231250,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2635,해운대구,502450,288750,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4480,홍성군,275950,443750,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4480,홍성군,267450,439150,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4480,홍성군,273950,437850,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4480,홍성군,285850,441550,16,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4272,홍천군,371050,557350,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4272,홍천군,417250,564750,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4159,화성시,294750,512550,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4159,화성시,318350,512050,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4159,화성시,300350,515450,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4159,화성시,306350,498350,31,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4679,화순군,317550,287250,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4679,화순군,306250,253650,22,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4279,화천군,369950,617250,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4273,횡성군,409850,550850,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4273,횡성군,396750,548250,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4273,횡성군,386950,542750,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4273,횡성군,409550,544550,18,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4793,울진군,531050,454950,23,0,0,0,0,0,0,0,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4146,용인시,332850,514150,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4143,의왕시,309950,527850,62,0,0,0,0,0,31,31,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4183,양평군,366650,549150,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4119,부천시,290850,545150,62,0,0,0,31,0,0,31,0,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1141,서대문구,305450,552050,25,0,0,0,0,0,0,25,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4874,창녕군,443250,310350,20,0,0,0,0,0,0,20,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4833,양산시,497350,314950,20,0,0,0,0,0,0,20,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4729,경산시,467050,356850,46,0,0,0,0,0,23,23,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4812,창원시,451850,289150,60,0,0,0,0,0,20,20,0,20,0,GIS United INC.,biz-gis.com
경상남도,48,4831,거제시,453550,251150,20,0,0,0,0,0,0,20,0,0,0,GIS United INC.,biz-gis.com
전라남도,46,4617,나주시,283450,271450,44,0,0,0,0,0,0,22,22,0,0,GIS United INC.,biz-gis.com
경상남도,48,4874,창녕군,443950,310250,60,0,0,0,0,0,0,20,40,0,0,GIS United INC.,biz-gis.com
충청남도,44,4423,논산시,318350,398850,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4111,수원시,313950,518650,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2729,달서구,445250,361350,16,0,0,0,0,0,8,8,0,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2726,수성구,464450,359050,8,0,0,0,0,0,0,8,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4418,보령시,274150,417750,48,0,16,0,16,0,0,16,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4511,전주시,322850,359450,84,0,0,0,14,0,0,14,56,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1111,종로구,313250,552750,225,0,0,0,75,0,0,25,50,75,0,GIS United INC.,biz-gis.com
경기도,41,4125,동두천시,319550,588450,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
울산광역시,31,3117,동구,529350,321550,5,0,0,0,0,0,0,5,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4217,동해시,497150,546750,18,0,0,0,0,0,0,18,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4111,수원시,314250,518850,62,0,0,0,0,0,0,31,31,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2650,수영구,502750,284750,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4128,고양시,289050,566850,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4513,군산시,279050,373850,14,0,0,0,0,0,0,14,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4119,부천시,295050,543550,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4885,하동군,389050,282850,20,0,0,0,0,0,0,20,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4146,용인시,318050,519850,217,0,0,0,31,0,0,31,124,31,0,GIS United INC.,biz-gis.com
경기도,41,4113,성남시,320350,528550,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4119,부천시,290850,545250,93,0,0,0,0,0,0,31,0,62,0,GIS United INC.,biz-gis.com
대구광역시,27,2711,중구,452150,362750,8,0,0,0,0,0,0,8,0,0,0,GIS United INC.,biz-gis.com
대전광역시,30,3020,유성구,342150,417550,5,0,0,0,0,0,0,5,0,0,0,GIS United INC.,biz-gis.com
울산광역시,31,3114,남구,520750,327750,15,0,0,0,5,0,0,5,0,5,0,GIS United INC.,biz-gis.com
서울특별시,11,1132,도봉구,313150,562050,50,0,0,0,0,0,0,25,0,25,0,GIS United INC.,biz-gis.com
경상남도,48,4825,김해시,482450,293850,20,0,0,0,0,0,0,20,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4127,안산시,297650,520550,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
인천광역시,28,2820,남동구,285650,540450,10,0,0,0,0,0,0,10,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2641,금정구,500850,291150,32,0,0,0,16,0,0,16,0,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1156,영등포구,302550,549350,25,0,0,0,0,0,0,25,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4477,서천군,285650,386550,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1135,노원구,317250,561850,175,0,0,0,50,0,0,25,75,25,0,GIS United INC.,biz-gis.com
경기도,41,4117,안양시,304550,533750,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1153,구로구,297350,544150,25,0,0,0,0,0,0,25,0,0,0,GIS United INC.,biz-gis.com
광주광역시,29,2920,광산구,290450,283350,5,0,0,0,0,0,0,5,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4812,창원시,450450,284050,20,0,0,0,0,0,0,20,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4825,김해시,481050,298050,20,0,0,0,0,0,0,20,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2611,중구,494750,279550,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4717,안동시,464750,440650,46,0,0,0,0,0,0,23,23,0,0,GIS United INC.,biz-gis.com
경기도,41,4127,안산시,294950,526350,62,0,0,0,0,0,0,31,0,31,0,GIS United INC.,biz-gis.com
강원도,42,4211,춘천시,363550,584950,18,0,0,0,0,0,0,18,0,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2723,북구,449650,368550,40,0,0,0,8,0,0,8,8,16,0,GIS United INC.,biz-gis.com
경기도,41,4125,동두천시,318350,588650,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1171,송파구,321850,545650,25,0,0,0,0,0,0,25,0,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2714,동구,459450,365150,8,0,0,0,0,0,0,8,0,0,0,GIS United INC.,biz-gis.com
대구광역시,27,2714,동구,457950,371150,8,0,0,0,0,0,0,8,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4481,예산군,297050,453750,48,0,0,0,0,0,0,16,32,0,0,GIS United INC.,biz-gis.com
서울특별시,11,1150,강서구,299050,551450,25,0,0,0,0,0,0,25,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4514,익산시,305450,375750,14,0,0,0,0,0,0,14,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4213,원주시,395450,530750,18,0,0,0,0,0,0,18,0,0,0,GIS United INC.,biz-gis.com
전라북도,45,4579,고창군,281650,314850,14,0,0,0,0,0,0,14,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2626,동래구,499950,289150,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4784,성주군,426550,368850,69,0,0,0,23,0,0,23,0,23,0,GIS United INC.,biz-gis.com
경상남도,48,4817,진주시,407650,286650,20,0,0,0,0,0,0,20,0,0,0,GIS United INC.,biz-gis.com
강원도,42,4272,홍천군,383850,569950,18,0,0,0,0,0,0,18,0,0,0,GIS United INC.,biz-gis.com
충청남도,44,4479,청양군,292050,428450,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2641,금정구,498150,292950,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
경상북도,47,4717,안동시,461950,435950,46,0,23,0,0,0,0,23,0,0,0,GIS United INC.,biz-gis.com
대전광역시,30,3017,서구,343750,415850,5,0,0,0,0,0,0,5,0,0,0,GIS United INC.,biz-gis.com
경상남도,48,4817,진주시,416150,283850,40,0,0,0,0,0,20,20,0,0,0,GIS United INC.,biz-gis.com
경기도,41,4117,안양시,305350,532850,31,0,0,0,0,0,0,31,0,0,0,GIS United INC.,biz-gis.com
부산광역시,26,2635,해운대구,502150,288550,16,0,0,0,0,0,0,16,0,0,0,GIS United INC.,biz-gis.com
