,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,POP,POP_10,POP_20,POP_30,POP_40,POP_50,POP_60,POP_70,POP_80_O
214,서울특별시,11,강서구,11500,297750,552650,141.34855,0.0,21.49053,49.95098,39.38234,29.52536,0.8883,0.11104,0.0
215,서울특별시,11,강서구,11500,294750,552850,285.05815,0.0,48.0821,82.42644,99.59863,27.47548,20.60662,6.86888,0.0
216,서울특별시,11,강서구,11500,297250,548950,29.17188,0.0,1.83846,8.26699,13.78238,5.28405,0.0,0.0,0.0
217,서울특별시,11,강서구,11500,295950,552950,62.38868,0.0,7.48664,14.97328,17.46883,14.97328,7.48665,0.0,0.0
218,서울특별시,11,강서구,11500,295750,552950,246.83718,0.0,45.72916,82.33344,71.96051,37.1453,9.36489,0.30388,0.0
219,서울특별시,11,강서구,11500,297750,548950,25.63418,0.0,3.61677,8.18369,7.33914,3.40562,2.98339,0.10557,0.0
220,서울특별시,11,강서구,11500,297550,548350,110.29141,0.0,11.36571,37.6337,43.78,14.90229,2.60971,0.0,0.0
221,서울특별시,11,강서구,11500,295250,551450,12.19917,0.0,0.0,4.06639,4.06639,4.06639,0.0,0.0,0.0
222,서울특별시,11,강서구,11500,295150,554350,1.3487,0.0,0.0,0.0,0.0,1.3487,0.0,0.0,0.0
223,서울특별시,11,강서구,11500,293950,553750,50.70912,0.0,11.09262,28.52388,11.09262,0.0,0.0,0.0,0.0
224,서울특별시,11,구로구,11530,300550,544350,274.94228,0.0,34.36778,103.10335,89.35624,41.24135,6.87356,0.0,0.0
225,서울특별시,11,강서구,11500,299350,548850,37.00001,0.04134,8.08343,12.87959,9.29696,5.10181,1.35096,0.23487,0.01105
226,서울특별시,11,강서구,11500,298250,550550,31.00002,0.0346,6.77283,10.79132,7.7892,4.27441,1.13173,0.19653,0.0094
227,서울특별시,11,구로구,11530,301550,545050,49.2241,0.0305,8.29157,17.01208,11.14551,10.84803,1.81511,0.0813,0.0
228,서울특별시,11,구로구,11530,301550,543550,145.88262,0.01675,10.67307,43.47258,54.84516,26.74384,8.40358,1.72764,0.0
229,서울특별시,11,구로구,11530,301250,546150,57.40818,0.0091,2.50713,19.86027,22.10807,10.56436,2.25908,0.09107,0.0091
230,서울특별시,11,구로구,11530,301950,545050,143.86715,0.0,48.59175,53.46206,29.79851,9.40774,2.56272,0.04437,0.0
231,서울특별시,11,구로구,11530,296450,544650,79.97222,0.0,26.65742,23.32525,19.9931,9.99645,0.0,0.0,0.0
232,서울특별시,11,금천구,11545,301250,542950,421.81208,0.0,154.88413,154.88412,69.20353,36.24948,6.59082,0.0,0.0
233,서울특별시,11,금천구,11545,300850,542350,5.90003,0.0058,1.83571,2.31598,1.14795,0.47444,0.10651,0.01229,0.00135
234,서울특별시,11,금천구,11545,301850,542550,309.28863,0.0,81.65219,113.81822,64.33203,49.48619,0.0,0.0,0.0
235,서울특별시,11,금천구,11545,302450,541450,158.55756,2.17805,49.15301,56.4173,30.82122,14.77837,4.98833,0.22128,0.0
236,서울특별시,11,금천구,11545,302850,541150,41.3257,0.0,0.32952,4.40029,19.13432,12.81187,4.6497,0.0,0.0
237,서울특별시,11,금천구,11545,302350,541250,55.39153,0.04646,12.55236,17.74471,15.42726,7.77814,1.65678,0.18582,0.0
238,서울특별시,11,금천구,11545,304050,539250,29.92547,0.0,7.30691,9.69144,9.1471,3.3813,0.39872,0.0,0.0
239,서울특별시,11,금천구,11545,303250,538150,243.54235,0.0,26.3115,92.9412,55.23721,47.77782,13.62343,7.65119,0.0
240,서울특별시,11,금천구,11545,303050,541150,50.68492,0.0,9.964,18.81346,13.83151,6.52897,1.54698,0.0,0.0
241,서울특별시,11,구로구,11530,299050,544550,71.30925,0.0,16.33875,27.62613,18.37081,6.47051,2.50305,0.0,0.0
242,서울특별시,11,금천구,11545,301750,541850,70.60591,0.0,18.31111,24.81313,19.37473,6.89296,1.21398,0.0,0.0
243,서울특별시,11,금천구,11545,303650,542250,72.43423,0.0,11.807,18.614,32.93723,9.076,0.0,0.0,0.0
244,서울특별시,11,금천구,11545,302350,541950,120.04984,0.0,0.0,60.02492,0.0,4.68328,53.0,0.0,2.34164
245,서울특별시,11,구로구,11530,298350,544850,3.38266,0.0025,0.47198,0.80059,0.60482,0.30512,1.18626,0.01069,0.0007
246,서울특별시,11,영등포구,11560,302050,547350,156.46316,0.0,19.39835,51.1461,42.75585,31.1464,7.58543,4.43103,0.0
247,서울특별시,11,영등포구,11560,303450,543650,54.85702,0.0,6.68988,22.74559,16.05571,4.01393,5.35191,0.0,0.0
248,서울특별시,11,영등포구,11560,304750,545150,226.79299,0.0,50.39485,95.91559,45.29374,27.61825,5.06866,2.5019,0.0
249,서울특별시,11,영등포구,11560,302550,544350,52.88986,0.0,7.72546,23.16192,13.11759,7.72546,1.15943,0.0,0.0
250,서울특별시,11,영등포구,11560,303250,544650,11.752,0.0,2.2035,4.407,2.938,1.469,0.0,0.7345,0.0
251,서울특별시,11,영등포구,11560,303850,545150,35.35112,0.0,2.16706,10.17194,11.03876,9.30509,2.66827,0.0,0.0
252,서울특별시,11,영등포구,11560,301350,547450,0.5106,0.0,0.0,0.0,0.0,0.5106,0.0,0.0,0.0
253,서울특별시,11,강동구,11740,323250,548450,26.82246,0.23123,6.93686,7.16808,6.47438,3.93087,1.61857,0.46247,0.0
254,서울특별시,11,강동구,11740,323550,548250,92.49777,0.0,10.3247,27.00588,33.32429,17.57159,3.01747,0.74299,0.51085
255,서울특별시,11,영등포구,11560,303250,546650,1540.50031,1.56079,360.54263,625.87702,324.64445,168.56539,45.26292,9.36474,4.68237
256,서울특별시,11,동작구,11590,305650,544450,39.0471,0.0,9.16903,4.2176,10.44926,11.18309,4.02812,0.0,0.0
257,서울특별시,11,강동구,11740,323150,550350,131.97067,0.32535,28.74677,41.15545,38.23389,17.29565,1.95211,4.26145,0.0
258,서울특별시,11,영등포구,11560,301850,547050,214.19342,0.0,42.61479,94.37092,50.15279,21.91037,3.62096,1.39606,0.12753
259,서울특별시,11,동작구,11590,309750,542650,45.64,0.0,0.0,44.0,1.64,0.0,0.0,0.0,0.0
260,서울특별시,11,영등포구,11560,303550,548350,109.84412,0.0,12.13102,37.09262,30.65696,22.86456,4.83246,2.24985,0.01665
261,서울특별시,11,동작구,11590,309550,543250,84.2215,0.0,12.03863,21.51442,32.31912,15.6419,2.66694,0.04049,0.0
262,서울특별시,11,동작구,11590,310150,542350,459.74241,0.0,78.8927,180.21451,77.11428,65.12555,49.81007,1.70172,6.88358
263,서울특별시,11,동작구,11590,310050,542650,112.06464,0.03055,22.44987,32.1397,44.73291,10.07268,2.59824,0.04069,0.0
264,서울특별시,11,동작구,11590,309350,543050,168.43665,0.0,27.10855,61.9447,32.93511,34.83624,11.61205,0.0,0.0
265,서울특별시,11,동작구,11590,309050,545350,44.13409,0.0,8.62803,12.72263,6.37586,9.56382,6.84375,0.0,0.0
266,서울특별시,11,동작구,11590,304150,543650,14.5431,0.0,0.0,4.8477,0.0,4.8477,4.8477,0.0,0.0
267,서울특별시,11,동작구,11590,306350,544250,1.93543,0.0,0.29776,0.44664,0.74439,0.29776,0.14888,0.0,0.0
268,서울특별시,11,동작구,11590,308050,544950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,서울특별시,11,동작구,11590,308150,545050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,서울특별시,11,관악구,11620,306650,542950,90.44155,0.0,17.46855,29.79253,21.87668,16.81382,4.40811,0.08186,0.0
271,서울특별시,11,관악구,11620,305450,543450,126.28928,0.0,28.52715,39.83888,25.38458,27.76384,3.18322,1.59161,0.0
272,서울특별시,11,관악구,11620,305850,541950,58.84522,0.0,20.70481,14.16643,18.52533,2.17946,2.17946,1.08973,0.0
273,서울특별시,11,관악구,11620,306150,541850,13.27961,0.0,1.4032,6.25928,3.18911,0.89294,1.40752,0.12756,0.0
274,서울특별시,11,관악구,11620,305250,543350,42.51597,0.0,11.30098,13.27138,13.51985,1.46994,2.95382,0.0,0.0
275,서울특별시,11,관악구,11620,304350,543350,78.76921,0.0,11.97177,35.91537,21.9162,8.96587,0.0,0.0,0.0
276,서울특별시,11,관악구,11620,306850,543250,174.92458,0.0,11.29637,53.66696,35.2966,35.10914,19.77776,19.77775,0.0
277,서울특별시,11,관악구,11620,307150,543150,6.97052,0.0,0.0,3.48526,3.48526,0.0,0.0,0.0,0.0
278,서울특별시,11,관악구,11620,304950,543150,14.38524,0.0,0.84521,5.46429,0.72453,4.73978,2.49066,0.12077,0.0
279,서울특별시,11,관악구,11620,307750,541950,0.07381,0.0,0.0,0.07381,0.0,0.0,0.0,0.0,0.0
280,서울특별시,11,서초구,11650,313250,542750,98.1796,0.18588,25.93131,41.11213,18.00012,7.99316,4.1205,0.80552,0.03098
281,서울특별시,11,서초구,11650,313450,546250,302.04627,0.03806,66.29759,132.59724,51.30743,33.18434,14.31399,4.30762,0.0
282,서울특별시,11,서초구,11650,310850,544950,183.47831,0.0,50.03953,70.05535,26.68776,23.35179,13.34388,0.0,0.0
283,서울특별시,11,관악구,11620,305650,540650,33.45503,0.07019,7.88926,10.88731,7.61411,1.90752,2.79574,2.2823,0.0086
284,서울특별시,11,서초구,11650,311250,543450,123.25231,0.0,44.40821,43.88216,19.49447,12.21357,3.20015,0.05016,0.00359
285,서울특별시,11,강남구,11680,317050,543850,220.23938,0.0,32.38815,48.58222,68.0151,61.53747,9.71644,0.0,0.0
286,서울특별시,11,강남구,11680,316150,545350,580.4525,0.01722,184.09302,248.51588,78.39771,42.94413,21.21288,5.26402,0.00764
287,서울특별시,11,서초구,11650,314850,540550,207.17159,0.0,6.47411,84.16346,51.79289,45.31879,19.42234,0.0,0.0
288,서울특별시,11,강남구,11680,314350,546150,248.01697,0.00358,52.31432,99.80765,51.40648,27.11601,12.39223,4.9767,0.0
289,서울특별시,11,강남구,11680,314950,546550,978.02662,0.0,234.57507,406.72291,213.76597,85.12801,30.26773,7.56693,0.0
290,서울특별시,11,서초구,11650,310650,542150,164.0835,0.0,18.21191,49.89751,59.28084,30.53081,2.61889,3.49632,0.04722
291,서울특별시,11,강남구,11680,314050,545550,76.26153,0.0,30.50461,13.34578,17.15884,7.62615,1.90654,5.71961,0.0
292,서울특별시,11,강남구,11680,315950,545950,936.02642,1.65407,220.16963,395.53089,180.90664,101.52946,33.40668,2.82905,0.0
293,서울특별시,11,서초구,11650,317250,539850,4.72496,0.0,0.0,0.0,0.0,4.72496,0.0,0.0,0.0
294,서울특별시,11,강남구,11680,315350,546850,132.51686,0.0,56.56206,45.24966,19.39272,11.31242,0.0,0.0,0.0
295,서울특별시,11,서초구,11650,315850,540050,0.1317,0.0,0.0,0.0,0.06585,0.06585,0.0,0.0,0.0
296,서울특별시,11,서초구,11650,318250,538950,0.57347,0.0,0.0,0.57347,0.0,0.0,0.0,0.0,0.0
297,서울특별시,11,서초구,11650,316650,539450,3.54861,0.0,0.0,2.36574,0.0,1.18287,0.0,0.0,0.0
298,서울특별시,11,강남구,11680,315650,544950,1724.37841,0.0,539.5167,886.05246,242.78252,49.80154,6.22519,0.0,0.0
299,서울특별시,11,강남구,11680,316350,544650,203.63245,0.0,29.39138,78.48945,38.67583,40.3291,11.56163,5.16947,0.01559
300,서울특별시,11,강남구,11680,321350,543050,44.02257,0.0,14.67419,0.0,14.67419,14.67419,0.0,0.0,0.0
301,서울특별시,11,강남구,11680,314550,544450,1655.77965,0.0,412.72344,613.92158,346.8596,169.30421,77.90009,31.52696,3.54377
302,서울특별시,11,강남구,11680,314650,544450,436.83418,0.07269,115.91736,178.17352,68.16259,44.01036,24.23819,6.20132,0.05815
303,서울특별시,11,강남구,11680,314150,545050,181.52127,0.0,68.27865,64.94801,29.97596,13.32266,4.99599,0.0,0.0
304,서울특별시,11,강남구,11680,314350,545250,69.94398,1.66533,21.64933,26.64534,11.65733,8.32665,0.0,0.0,0.0
305,서울특별시,11,강남구,11680,321350,541050,2.24693,0.0,0.0,0.0,0.0,2.24693,0.0,0.0,0.0
306,서울특별시,11,강남구,11680,322150,541450,6.7408,0.0,2.24693,4.49387,0.0,0.0,0.0,0.0,0.0
307,서울특별시,11,강남구,11680,315350,547450,354.03697,0.0,122.59941,156.37678,56.29562,11.2591,5.00404,2.50202,0.0
308,서울특별시,11,강남구,11680,320450,542950,107.82883,0.0,14.16578,42.84698,18.70337,20.97207,10.38438,0.75625,0.0
309,서울특별시,11,송파구,11710,321650,545550,148.04669,0.0,8.53401,46.13719,52.00008,35.96444,2.13347,3.2775,0.0
310,서울특별시,11,강남구,11680,317850,545150,16.79128,0.0,1.52648,1.52648,7.6324,3.05296,3.05296,0.0,0.0
311,서울특별시,11,송파구,11710,321650,544650,178.21295,0.0,42.82315,45.41719,33.30884,41.09091,11.24658,4.32628,0.0
312,서울특별시,11,송파구,11710,321950,546150,226.94924,0.0,78.86274,97.92589,27.06536,17.56479,5.53046,0.0,0.0
313,서울특별시,11,송파구,11710,321650,545450,67.59485,0.0,13.51896,20.27846,20.27846,6.75949,6.75948,0.0,0.0
314,서울특별시,11,송파구,11710,319550,544950,50.08335,0.0,0.0,14.70371,3.67593,28.02778,3.67593,0.0,0.0
315,서울특별시,11,송파구,11710,323550,545150,29.86553,0.0,6.47728,13.98314,8.59115,0.40698,0.40698,0.0,0.0
316,서울특별시,11,송파구,11710,324650,544650,112.6944,0.08396,18.96757,39.93129,29.49945,20.19866,3.43751,0.54172,0.03424
317,서울특별시,11,강남구,11680,317850,542050,35.45454,0.0,0.0,0.0,35.45454,0.0,0.0,0.0,0.0
318,서울특별시,11,송파구,11710,319050,546150,189.7049,0.0,0.0,42.15664,105.39162,42.15664,0.0,0.0,0.0
319,서울특별시,11,송파구,11710,319050,545250,318.25181,0.0,44.42476,131.38908,76.74866,45.46067,12.47615,6.96335,0.78914
320,서울특별시,11,송파구,11710,319150,545650,117.40589,2.38044,33.05678,25.73593,25.64615,23.53505,7.05154,0.0,0.0
321,서울특별시,11,송파구,11710,319050,545850,790.30484,0.0,192.81533,283.27188,202.33709,85.69572,23.80438,2.38044,0.0
322,서울특별시,11,송파구,11710,323550,544250,468.78127,0.0,160.83707,205.94993,82.37998,13.73,5.88429,0.0,0.0
323,서울특별시,11,송파구,11710,319450,544750,31.53264,0.0,5.25544,10.51088,7.88316,2.62772,5.25544,0.0,0.0
324,서울특별시,11,강동구,11740,325250,552050,2.10764,0.0,0.0,0.0,0.0,2.10764,0.0,0.0,0.0
325,서울특별시,11,송파구,11710,321750,546850,363.4172,0.0,0.0,363.4172,0.0,0.0,0.0,0.0,0.0
326,서울특별시,11,송파구,11710,319250,544750,33.36146,0.0,7.1,21.68496,0.51325,0.38494,0.12831,3.55,0.0
327,서울특별시,11,송파구,11710,323850,543850,50.69345,0.0,12.01895,10.67435,15.92058,8.66291,3.41666,0.0,0.0
328,서울특별시,11,송파구,11710,322450,544450,160.8361,0.0,70.14821,56.00751,10.38587,24.29451,0.0,0.0,0.0
329,서울특별시,11,송파구,11710,319950,544450,45.84778,0.0,11.06804,11.29316,21.48789,1.95272,0.04597,0.0,0.0
330,서울특별시,11,송파구,11710,320150,547350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,서울특별시,11,강동구,11740,323850,551250,20.33004,0.0,1.60373,11.87415,3.49906,2.62422,0.58312,0.14576,0.0
332,서울특별시,11,강동구,11740,322750,549050,195.83041,0.0,30.05369,72.80349,40.50013,45.6427,6.50894,0.32146,0.0
333,서울특별시,11,강동구,11740,322850,549050,1.7651,0.00168,0.59624,0.63491,0.3347,0.1505,0.03951,0.00588,0.00168
334,서울특별시,11,강동구,11740,324450,549250,49.97715,0.07155,5.43141,17.68245,14.46914,11.7502,0.50085,0.07155,0.0
335,서울특별시,11,강동구,11740,323650,549250,134.24441,0.0,0.0,35.53703,45.80472,10.70798,23.69136,18.50332,0.0
336,서울특별시,11,강동구,11740,323350,547950,147.73789,0.0,20.64097,58.38617,38.63345,26.15483,1.7603,2.16217,0.0
337,서울특별시,11,강동구,11740,326350,552750,24.33408,0.0,3.04176,3.04176,10.64616,6.08352,1.52088,0.0,0.0
338,서울특별시,11,강동구,11740,326350,552250,3.04176,0.0,0.0,0.0,1.52088,1.52088,0.0,0.0,0.0
339,서울특별시,11,강동구,11740,324950,548650,11.0,0.0,0.0,2.75,4.125,1.375,2.75,0.0,0.0
340,서울특별시,11,중구,11140,313050,551150,20.91709,0.0,1.60901,6.97235,7.50869,2.68169,1.60901,0.53634,0.0
341,서울특별시,11,용산구,11170,308350,546950,3.86629,0.0,0.0,0.0,0.0,3.86629,0.0,0.0,0.0
342,서울특별시,11,성북구,11290,315050,556050,149.00892,0.0,6.12365,34.70071,61.23654,44.9068,2.04122,0.0,0.0
343,서울특별시,11,용산구,11170,309050,548650,11.11996,0.0,2.41538,5.0587,2.36985,1.04817,0.20507,0.02279,0.0
344,서울특별시,11,광진구,11215,319150,548750,213.30525,0.0,31.76887,69.58895,72.61456,25.71765,13.61522,0.0,0.0
345,서울특별시,11,동대문구,11230,314750,552450,427.93281,0.0,38.28872,207.20957,121.62301,31.53189,29.27962,0.0,0.0
346,서울특별시,11,중랑구,11260,319050,554050,102.40088,0.37223,11.20022,21.69738,39.77616,21.4285,7.92639,0.0,0.0
347,서울특별시,11,동대문구,11230,318150,555750,0.21317,0.0,0.0,0.0,0.21317,0.0,0.0,0.0,0.0
348,서울특별시,11,성북구,11290,314150,553650,16.09715,0.0,2.58378,5.34821,4.32816,1.72622,2.08259,0.02819,0.0
349,서울특별시,11,성북구,11290,314250,554350,1839.78303,1.99868,724.52074,637.57826,267.82284,163.89159,35.9762,7.99472,0.0
350,서울특별시,11,성북구,11290,313250,555550,1.46205,0.0,0.37536,0.47415,0.37539,0.13833,0.07905,0.01977,0.0
351,서울특별시,11,도봉구,11320,315350,562550,29.5238,0.0,0.0,5.90476,8.85714,5.90476,8.85714,0.0,0.0
352,서울특별시,11,노원구,11350,318150,559750,955.38067,0.0,410.55547,361.49539,103.2844,59.38853,15.49266,5.16422,0.0
353,서울특별시,11,도봉구,11320,315150,564350,3.51485,0.0,3.51485,0.0,0.0,0.0,0.0,0.0,0.0
354,서울특별시,11,노원구,11350,319350,563850,7.72826,0.0,1.54565,3.09131,3.0913,0.0,0.0,0.0,0.0
355,서울특별시,11,은평구,11380,303850,558450,2.9697,0.0,0.0,0.0,2.9697,0.0,0.0,0.0,0.0
356,서울특별시,11,강서구,11500,294750,554650,2.6974,0.0,2.6974,0.0,0.0,0.0,0.0,0.0,0.0
357,서울특별시,11,구로구,11530,298650,543850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,서울특별시,11,영등포구,11560,305750,546750,29.29318,0.0,0.0,4.18474,6.27711,14.64659,4.18474,0.0,0.0
359,서울특별시,11,영등포구,11560,302850,544150,450.36676,0.0,115.41107,113.26973,144.85064,55.87571,20.95961,0.0,0.0
360,서울특별시,11,관악구,11620,305350,543350,71.67612,0.0,16.38792,30.70968,14.5064,5.32892,4.69704,0.04616,0.0
361,서울특별시,11,관악구,11620,307950,542850,37.96958,0.0,0.0,0.0,18.98479,0.0,18.98479,0.0,0.0
362,서울특별시,11,서초구,11650,312050,542550,22.99999,0.02628,5.97672,8.83474,4.71826,2.41072,0.86043,0.16116,0.01168
363,서울특별시,11,강남구,11680,318650,542450,1.72116,0.02821,0.19749,0.36681,0.45144,0.56433,0.11288,0.0,0.0
364,서울특별시,11,노원구,11350,321050,560350,290.5,0.0,0.0,0.0,0.0,0.0,0.0,290.5,0.0
365,서울특별시,11,강서구,11500,292750,551050,1.32732,0.0,0.0,0.0,1.32732,0.0,0.0,0.0,0.0
366,서울특별시,11,종로구,11110,311550,552850,83.2876,0.00029,20.45266,32.14118,14.64873,14.56753,1.47136,0.00512,0.00073
367,서울특별시,11,노원구,11350,319950,564550,28.9362,0.0,1.44681,10.12767,7.23405,4.34043,5.78724,0.0,0.0
368,서울특별시,11,동작구,11590,308850,543350,230.51623,0.0,57.3193,108.45477,30.61491,30.72559,3.40166,0.0,0.0
369,서울특별시,11,동작구,11590,308850,543250,118.38533,0.0,30.66906,45.23766,22.45245,12.74899,7.27717,0.0,0.0
370,서울특별시,11,강서구,11500,296450,552950,5.72599,0.0,0.0,1.00267,1.00267,1.00267,1.00267,1.71531,0.0
371,서울특별시,11,노원구,11350,318850,561950,3.13074,0.0,0.0,0.0,0.0,3.13074,0.0,0.0,0.0
372,서울특별시,11,관악구,11620,309850,541650,19.06356,0.0,0.0,0.0,19.06356,0.0,0.0,0.0,0.0
373,서울특별시,11,종로구,11110,310650,552450,480.38361,1.66976,132.48197,177.96689,85.84905,47.14343,21.8833,11.7141,1.67511
374,서울특별시,11,종로구,11110,310850,552750,594.36436,0.00598,76.30529,168.32453,127.89701,128.08709,69.46324,20.20938,4.07184
375,서울특별시,11,종로구,11110,310450,552350,3438.4298,6.66915,1324.00363,1406.17058,557.48086,75.493,56.88733,10.04977,1.67548
376,서울특별시,11,종로구,11110,310250,554350,45.17243,0.0,15.29841,16.41908,8.95878,3.87842,0.46902,0.14872,0.0
377,서울특별시,11,종로구,11110,308750,556050,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
378,서울특별시,11,종로구,11110,309450,553650,7.36249,0.0,0.49794,2.70313,2.18149,1.89103,0.0652,0.0237,0.0
379,서울특별시,11,중구,11140,309850,551650,2368.13943,4.09345,566.86909,881.52529,473.13639,244.42873,123.13225,61.70747,13.24676
380,서울특별시,11,중구,11140,310150,551750,2009.91697,6.60069,464.66005,809.3935,427.6083,196.20563,90.59721,14.81372,0.03787
381,서울특별시,11,중구,11140,309550,551750,2032.55479,0.56499,452.36881,762.29494,474.8575,236.36055,82.35269,23.2782,0.47711
382,서울특별시,11,중구,11140,309950,551450,1040.27325,1.58666,142.20569,326.59498,252.25915,193.5262,105.27697,17.2329,1.5907
383,서울특별시,11,중구,11140,309150,551850,37.47657,0.04436,9.57142,14.65221,7.94051,3.42336,1.42098,0.38628,0.03745
384,서울특별시,11,종로구,11110,311850,552850,434.54716,0.03196,113.86079,173.02236,78.8682,43.06849,17.71675,7.95464,0.02397
385,서울특별시,11,종로구,11110,310850,553450,266.44826,0.00101,63.6789,115.90144,57.23192,13.39938,9.7692,6.46641,0.0
386,서울특별시,11,종로구,11110,312650,552550,8.45803,0.0,0.0,4.83316,3.62487,0.0,0.0,0.0,0.0
387,서울특별시,11,종로구,11110,312050,553850,485.05091,0.0,185.52959,139.36805,77.58941,54.48652,22.34051,2.90275,2.83408
388,서울특별시,11,종로구,11110,311950,554350,20.36533,0.0,5.43229,3.40257,8.71253,2.61437,0.20357,0.0,0.0
