,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,HO_CNT,PY_SUM,PR_SUM,PY_10U,PY_10,PY_20,PY_30,PY_40,PY_50O,PR_05U,PR_05,PR_1,PR_2,PR_3,PR_4,PR_5,PR_6,PR_7_O
208,서울특별시,11,광진구,11215,317250,548550,15,441.0,4035000000.0,0,0,12,3,0,0,0,0,0,14,1,0,0,0,0
209,서울특별시,11,광진구,11215,318050,548250,27,835.0,7025000000.0,0,8,1,18,0,0,0,0,8,6,13,0,0,0,0
210,서울특별시,11,광진구,11215,319150,552450,43,726.0,4379000000.0,2,27,14,0,0,0,2,19,22,0,0,0,0,0,0
211,서울특별시,11,광진구,11215,318950,551450,27,501.0,3673000000.0,0,13,14,0,0,0,0,0,27,0,0,0,0,0,0
212,서울특별시,11,광진구,11215,319850,550750,43,881.0,5593000000.0,1,20,20,2,0,0,0,10,32,1,0,0,0,0,0
213,서울특별시,11,광진구,11215,317950,549650,34,673.0,5110000000.0,3,8,21,2,0,0,0,4,28,2,0,0,0,0,0
214,서울특별시,11,광진구,11215,318150,549750,19,160.0,1487000000.0,13,6,0,0,0,0,3,10,6,0,0,0,0,0,0
215,서울특별시,11,광진구,11215,318350,549650,38,588.0,4011000000.0,0,37,1,0,0,0,0,15,23,0,0,0,0,0,0
216,서울특별시,11,구로구,11530,301450,543150,2,55.0,576000000.0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
217,서울특별시,11,구로구,11530,298450,544050,8,155.0,792000000.0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0
218,서울특별시,11,구로구,11530,298950,543950,44,755.0,4098000000.0,4,27,13,0,0,0,5,20,19,0,0,0,0,0,0
219,서울특별시,11,구로구,11530,298950,544850,52,886.0,5011000000.0,0,40,12,0,0,0,0,34,18,0,0,0,0,0,0
220,서울특별시,11,구로구,11530,299050,544150,5,103.0,388000000.0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0
221,서울특별시,11,구로구,11530,301750,544950,18,278.0,1278000000.0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0
222,서울특별시,11,구로구,11530,301450,543450,73,1074.0,6841000000.0,2,71,0,0,0,0,1,50,22,0,0,0,0,0,0
223,서울특별시,11,구로구,11530,301250,544550,5,97.0,624000000.0,0,1,4,0,0,0,0,1,4,0,0,0,0,0,0
224,서울특별시,11,구로구,11530,296750,544550,150,2107.0,11304000000.0,23,120,7,0,0,0,28,97,25,0,0,0,0,0,0
225,서울특별시,11,구로구,11530,300950,545850,32,627.0,5578000000.0,0,32,0,0,0,0,0,0,32,0,0,0,0,0,0
226,서울특별시,11,구로구,11530,297350,543550,29,323.0,1883000000.0,0,29,0,0,0,0,5,24,0,0,0,0,0,0,0
227,서울특별시,11,금천구,11545,302950,541250,104,1917.0,12040999999.999998,0,69,33,2,0,0,0,17,85,2,0,0,0,0,0
228,서울특별시,11,금천구,11545,303150,542150,49,906.0,6679000000.0,0,36,12,1,0,0,0,6,42,1,0,0,0,0,0
229,서울특별시,11,금천구,11545,303350,541650,38,898.0,4887000000.0,0,14,22,2,0,0,0,6,32,0,0,0,0,0,0
230,서울특별시,11,금천구,11545,303950,540550,127,2345.0,10841000000.0,1,80,46,0,0,0,5,86,36,0,0,0,0,0,0
231,서울특별시,11,금천구,11545,303750,540450,124,1971.0,8494000000.0,0,79,45,0,0,0,40,68,16,0,0,0,0,0,0
232,서울특별시,11,금천구,11545,303150,539950,12,229.0,1173000000.0,0,3,9,0,0,0,0,3,9,0,0,0,0,0,0
233,서울특별시,11,금천구,11545,303350,538250,125,2291.0,15812000000.0,0,71,54,0,0,0,0,4,121,0,0,0,0,0,0
234,서울특별시,11,금천구,11545,303250,539350,38,755.0,4655000000.0,0,23,15,0,0,0,1,10,27,0,0,0,0,0,0
235,서울특별시,11,금천구,11545,303650,538850,26,573.0,3280000000.0,0,1,25,0,0,0,0,0,26,0,0,0,0,0,0
236,서울특별시,11,노원구,11350,317450,562150,36,908.0,6364000000.0,0,15,10,11,0,0,0,2,20,14,0,0,0,0,0
237,서울특별시,11,노원구,11350,319150,563450,44,743.0,5085000000.0,4,26,12,0,2,0,0,20,22,2,0,0,0,0,0
238,서울특별시,11,노원구,11350,317450,557550,10,183.0,992000000.0,0,7,3,0,0,0,0,4,6,0,0,0,0,0,0
239,서울특별시,11,노원구,11350,316650,558450,48,680.0,3321000000.0,5,42,1,0,0,0,9,37,2,0,0,0,0,0,0
240,서울특별시,11,노원구,11350,318550,559750,38,463.0,2481000000.0,13,23,1,1,0,0,11,24,2,1,0,0,0,0,0
241,서울특별시,11,도봉구,11320,315750,565150,120,1851.0,8208000000.0,2,108,9,1,0,0,23,86,11,0,0,0,0,0,0
242,서울특별시,11,도봉구,11320,315850,564750,92,2370.0,10578000000.0,1,17,48,26,0,0,2,18,72,0,0,0,0,0,0
243,서울특별시,11,도봉구,11320,315850,563850,6,76.0,289000000.0,0,6,0,0,0,0,4,2,0,0,0,0,0,0,0
244,서울특별시,11,도봉구,11320,315650,563650,36,497.0,2086000000.0,0,36,0,0,0,0,8,28,0,0,0,0,0,0,0
245,서울특별시,11,도봉구,11320,315150,562550,29,745.0,4415000000.0,0,12,1,16,0,0,0,12,12,5,0,0,0,0,0
246,서울특별시,11,도봉구,11320,314650,562750,44,425.0,1845000000.0,29,15,0,0,0,0,39,5,0,0,0,0,0,0,0
247,서울특별시,11,도봉구,11320,315650,563050,24,385.0,2066000000.0,5,14,4,0,0,1,4,14,5,1,0,0,0,0,0
248,서울특별시,11,도봉구,11320,314950,562650,55,869.0,3369000000.0,0,55,0,0,0,0,15,40,0,0,0,0,0,0,0
249,서울특별시,11,도봉구,11320,315150,563150,41,584.0,2677000000.0,0,38,3,0,0,0,19,13,9,0,0,0,0,0,0
250,서울특별시,11,도봉구,11320,315650,563250,56,924.0,4178000000.0,0,42,11,3,0,0,8,35,13,0,0,0,0,0,0
251,서울특별시,11,도봉구,11320,314550,561350,51,858.0,4171000000.0,3,35,13,0,0,0,8,28,15,0,0,0,0,0,0
252,서울특별시,11,도봉구,11320,315150,561550,22,396.0,1932000000.0,2,10,10,0,0,0,2,11,9,0,0,0,0,0,0
253,서울특별시,11,도봉구,11320,315450,560450,128,2083.0,10549000000.0,6,109,13,0,0,0,9,83,36,0,0,0,0,0,0
254,서울특별시,11,도봉구,11320,315650,561850,122,1667.0,7847000000.0,1,120,1,0,0,0,23,97,2,0,0,0,0,0,0
255,서울특별시,11,도봉구,11320,315550,559750,51,744.0,3618000000.0,11,30,10,0,0,0,17,23,11,0,0,0,0,0,0
256,서울특별시,11,도봉구,11320,315150,560050,30,488.0,2868000000.0,0,28,2,0,0,0,0,23,5,2,0,0,0,0,0
257,서울특별시,11,도봉구,11320,315150,560150,33,496.0,2690000000.0,6,26,1,0,0,0,3,27,3,0,0,0,0,0,0
258,서울특별시,11,도봉구,11320,314950,560350,6,118.0,742000000.0,0,4,1,1,0,0,0,2,4,0,0,0,0,0,0
259,서울특별시,11,동대문구,11230,318150,552850,99,1830.0,13555000000.000002,0,76,23,0,0,0,0,1,98,0,0,0,0,0,0
260,서울특별시,11,동대문구,11230,318150,552250,55,940.0,4959000000.0,3,44,8,0,0,0,1,37,17,0,0,0,0,0,0
261,서울특별시,11,동대문구,11230,317850,553450,31,514.0,3468000000.0,1,25,4,1,0,0,0,12,19,0,0,0,0,0,0
262,서울특별시,11,동대문구,11230,316950,554350,25,497.0,2969000000.0,0,16,8,1,0,0,1,4,20,0,0,0,0,0,0
263,서울특별시,11,동대문구,11230,317050,554150,19,295.0,1541000000.0,2,17,0,0,0,0,2,8,9,0,0,0,0,0,0
264,서울특별시,11,동작구,11590,306150,545750,92,1573.0,17725000000.0,1,58,32,1,0,0,0,0,48,39,4,1,0,0,0
265,서울특별시,11,동작구,11590,306050,545950,20,323.0,3008000000.0,0,17,3,0,0,0,0,0,17,3,0,0,0,0,0
266,서울특별시,11,동작구,11590,306950,545750,55,883.0,7189000000.0,0,43,11,1,0,0,0,10,43,2,0,0,0,0,0
267,서울특별시,11,동작구,11590,306750,546050,36,556.0,7880000000.0,4,16,16,0,0,0,0,4,16,0,16,0,0,0,0
268,서울특별시,11,동작구,11590,305150,545250,37,681.0,5647000000.0,1,25,11,0,0,0,0,1,35,1,0,0,0,0,0
269,서울특별시,11,동작구,11590,305750,545850,10,177.0,1240000000.0,0,9,1,0,0,0,0,0,10,0,0,0,0,0,0
270,서울특별시,11,동작구,11590,305150,544650,38,748.0,4844000000.0,0,15,23,0,0,0,0,4,34,0,0,0,0,0,0
271,서울특별시,11,동작구,11590,309050,543150,85,1126.0,9201000000.0,23,60,1,1,0,0,0,48,27,10,0,0,0,0,0
272,서울특별시,11,동작구,11590,309650,542250,108,1990.0,15700000000.0,2,67,38,0,1,0,0,9,91,7,1,0,0,0,0
273,서울특별시,11,동작구,11590,309350,542550,35,504.0,3405000000.0,0,34,1,0,0,0,0,16,19,0,0,0,0,0,0
274,서울특별시,11,동작구,11590,309450,542050,27,567.0,4559000000.0,0,13,14,0,0,0,0,1,22,4,0,0,0,0,0
275,서울특별시,11,동작구,11590,309950,542550,13,276.0,2354000000.0,1,2,10,0,0,0,0,1,8,4,0,0,0,0,0
276,서울특별시,11,동작구,11590,305550,544250,77,1618.0,11103000000.0,0,24,53,0,0,0,0,11,66,0,0,0,0,0,0
277,서울특별시,11,동작구,11590,307150,545450,3,60.0,412000000.0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0
278,서울특별시,11,동작구,11590,307550,545450,28,488.0,3843000000.0,0,22,6,0,0,0,0,4,24,0,0,0,0,0,0
279,서울특별시,11,동작구,11590,308450,544850,78,1193.0,14554000000.0,8,48,20,1,1,0,0,4,47,23,3,1,0,0,0
280,서울특별시,11,마포구,11440,308150,550050,23,364.0,2508000000.0,4,16,2,1,0,0,3,4,15,1,0,0,0,0,0
281,서울특별시,11,마포구,11440,307750,549950,5,102.0,762000000.0,0,2,3,0,0,0,0,0,5,0,0,0,0,0,0
282,서울특별시,11,마포구,11440,305650,551050,32,414.0,2494000000.0,14,16,1,1,0,0,3,25,4,0,0,0,0,0,0
283,서울특별시,11,마포구,11440,303150,550650,88,1324.0,12318000000.0,20,48,20,0,0,0,0,14,74,0,0,0,0,0,0
284,서울특별시,11,마포구,11440,303250,550650,51,943.0,8325000000.0,2,26,18,5,0,0,0,9,24,16,2,0,0,0,0
285,서울특별시,11,마포구,11440,303450,550950,88,999.0,9011000000.0,16,72,0,0,0,0,0,49,39,0,0,0,0,0,0
286,서울특별시,11,마포구,11440,303750,550850,62,1026.0,9340000000.0,7,39,14,1,1,0,2,10,40,9,1,0,0,0,0
287,서울특별시,11,마포구,11440,304650,550950,15,393.0,3233000000.0,0,0,11,4,0,0,0,0,2,13,0,0,0,0,0
288,서울특별시,11,마포구,11440,303750,552150,88,1223.0,6508000000.0,30,43,15,0,0,0,24,45,19,0,0,0,0,0,0
289,서울특별시,11,마포구,11440,307150,550350,23,485.0,4861000000.0,0,10,12,1,0,0,0,0,10,12,1,0,0,0,0
290,서울특별시,11,마포구,11440,306850,549250,38,600.0,7492000000.0,3,29,6,0,0,0,0,0,17,21,0,0,0,0,0
291,서울특별시,11,마포구,11440,305750,550750,7,131.0,691000000.0,0,4,3,0,0,0,2,0,5,0,0,0,0,0,0
292,서울특별시,11,마포구,11440,304150,549850,76,1322.0,13138000000.0,7,46,21,0,2,0,1,17,28,29,1,0,0,0,0
293,서울특별시,11,마포구,11440,303850,550550,127,1926.0,19175000000.0,36,75,16,0,0,0,2,12,88,25,0,0,0,0,0
294,서울특별시,11,서대문구,11410,304550,553150,13,206.0,2325000000.0,0,12,1,0,0,0,0,0,8,5,0,0,0,0,0
295,서울특별시,11,서대문구,11410,304750,552650,3,61.0,808000000.0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
296,서울특별시,11,서대문구,11410,304150,553550,25,424.0,3645000000.0,0,21,4,0,0,0,0,6,16,3,0,0,0,0,0
297,서울특별시,11,서대문구,11410,304150,553750,10,174.0,1500000000.0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0
298,서울특별시,11,서대문구,11410,307650,551650,7,158.0,1344000000.0,0,2,5,0,0,0,0,0,6,1,0,0,0,0,0
299,서울특별시,11,서대문구,11410,306150,552750,19,416.0,2033000000.0,0,6,12,0,0,1,0,13,5,1,0,0,0,0,0
300,서울특별시,11,서대문구,11410,306250,554250,114,1927.0,10435000000.0,10,70,33,1,0,0,15,52,47,0,0,0,0,0,0
301,서울특별시,11,서대문구,11410,306250,554350,77,1285.0,7458000000.0,4,52,20,1,0,0,4,28,45,0,0,0,0,0,0
302,서울특별시,11,서대문구,11410,307350,555150,20,295.0,1517000000.0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0
303,서울특별시,11,서대문구,11410,306450,554150,61,1632.0,8293000000.0,2,34,6,0,16,3,4,26,12,16,3,0,0,0,0
304,서울특별시,11,서대문구,11410,307250,554550,53,853.0,5383000000.0,2,38,13,0,0,0,2,25,25,1,0,0,0,0,0
305,서울특별시,11,서초구,11650,313350,545450,56,1016.0,10608000000.0,7,23,26,0,0,0,0,5,23,28,0,0,0,0,0
306,서울특별시,11,서초구,11650,313350,545650,93,1589.0,17096000000.0,19,39,34,1,0,0,2,15,41,25,9,1,0,0,0
307,서울특별시,11,서초구,11650,311950,544050,58,1946.0,18154000000.0,6,18,6,5,9,14,0,6,21,4,8,9,4,2,4
308,서울특별시,11,서초구,11650,311750,544350,66,3563.0,40453000000.0,0,8,4,10,4,40,0,0,8,2,12,4,2,1,37
309,서울특별시,11,서초구,11650,311350,544150,32,1941.0,27365000000.0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,29
310,서울특별시,11,서초구,11650,311950,543950,10,247.0,2476000000.0,0,2,6,2,0,0,0,0,1,7,2,0,0,0,0
311,서울특별시,11,서초구,11650,311050,542250,93,1283.0,13895000000.000002,16,67,10,0,0,0,1,12,64,14,2,0,0,0,0
312,서울특별시,11,서초구,11650,310750,542150,158,2362.0,22316000000.0,16,123,19,0,0,0,3,20,116,17,2,0,0,0,0
313,서울특별시,11,서초구,11650,311350,542650,65,1408.0,17599000000.0,3,24,26,12,0,0,0,4,5,26,30,0,0,0,0
314,서울특별시,11,서초구,11650,310550,544150,38,334.0,2774000000.0,36,2,0,0,0,0,2,34,2,0,0,0,0,0,0
315,서울특별시,11,서초구,11650,310750,542750,50,955.0,12758000000.0,4,30,8,8,0,0,0,1,16,19,8,5,1,0,0
316,서울특별시,11,서초구,11650,310250,544050,7,146.0,1533000000.0,0,1,5,1,0,0,0,0,1,5,1,0,0,0,0
317,서울특별시,11,서초구,11650,311550,543150,45,1850.0,21859000000.0,0,0,8,5,30,2,0,0,0,9,2,2,30,1,1
318,서울특별시,11,서초구,11650,311050,542550,34,874.0,11120000000.0,1,4,15,14,0,0,0,0,3,4,26,1,0,0,0
319,서울특별시,11,서초구,11650,311450,543350,8,216.0,2551000000.0,0,1,3,4,0,0,0,0,0,4,4,0,0,0,0
320,서울특별시,11,서초구,11650,312250,543450,47,811.0,9923000000.0,0,35,12,0,0,0,0,0,26,12,9,0,0,0,0
321,서울특별시,11,서초구,11650,314450,542950,17,344.0,3336000000.0,0,8,8,1,0,0,0,0,10,6,1,0,0,0,0
322,서울특별시,11,서초구,11650,312850,543450,47,1916.0,18329000000.0,3,10,4,0,0,30,1,2,10,3,1,18,2,6,4
323,서울특별시,11,서초구,11650,313250,543350,31,616.0,5153000000.0,1,23,3,2,2,0,0,3,23,3,2,0,0,0,0
324,서울특별시,11,성동구,11200,313950,551050,46,564.0,3074000000.0,9,37,0,0,0,0,9,36,1,0,0,0,0,0,0
325,서울특별시,11,성동구,11200,313950,550950,162,2165.0,10834000000.0,32,127,3,0,0,0,27,130,5,0,0,0,0,0,0
326,서울특별시,11,성동구,11200,313550,549850,9,132.0,853000000.0,0,8,1,0,0,0,0,8,1,0,0,0,0,0,0
327,서울특별시,11,성동구,11200,313850,549950,23,294.0,2438000000.0,9,12,2,0,0,0,0,16,5,2,0,0,0,0,0
328,서울특별시,11,성동구,11200,315250,552250,24,557.0,3429000000.0,0,6,18,0,0,0,0,6,18,0,0,0,0,0,0
329,서울특별시,11,강동구,11740,325750,550050,24,706.0,11360000000.0,0,0,16,8,0,0,0,0,0,0,8,8,4,4,0
330,서울특별시,11,강동구,11740,323150,550350,7,98.0,814000000.0,0,6,1,0,0,0,0,3,4,0,0,0,0,0,0
331,서울특별시,11,강동구,11740,323850,550150,42,652.0,3767000000.0,3,34,5,0,0,0,4,21,17,0,0,0,0,0,0
332,서울특별시,11,강동구,11740,323450,548950,30,411.0,3310000000.0,11,11,8,0,0,0,5,10,15,0,0,0,0,0,0
333,서울특별시,11,강서구,11500,299550,550850,20,188.0,920000000.0,8,12,0,0,0,0,12,8,0,0,0,0,0,0,0
334,서울특별시,11,강서구,11500,297050,549750,18,283.0,1344000000.0,2,13,2,0,1,0,4,12,1,1,0,0,0,0,0
335,서울특별시,11,강서구,11500,298850,550550,66,1532.0,8688000000.0,0,17,48,1,0,0,0,8,58,0,0,0,0,0,0
336,서울특별시,11,관악구,11620,307650,542850,14,236.0,1603000000.0,3,3,8,0,0,0,1,4,9,0,0,0,0,0,0
337,서울특별시,11,관악구,11620,308150,543750,31,589.0,3919000000.0,2,12,17,0,0,0,2,5,24,0,0,0,0,0,0
338,서울특별시,11,구로구,11530,301650,544450,3,56.0,336000000.0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0
339,서울특별시,11,구로구,11530,301050,545750,10,137.0,1132000000.0,4,5,1,0,0,0,2,4,2,2,0,0,0,0,0
340,서울특별시,11,구로구,11530,301250,545750,6,110.0,722000000.0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0
341,서울특별시,11,금천구,11545,303050,541550,7,135.0,921000000.0,0,6,1,0,0,0,0,0,7,0,0,0,0,0,0
342,서울특별시,11,금천구,11545,303650,539550,14,221.0,918000000.0,0,11,3,0,0,0,2,12,0,0,0,0,0,0,0
343,서울특별시,11,노원구,11350,317750,562250,16,192.0,1148000000.0,0,16,0,0,0,0,4,9,3,0,0,0,0,0,0
344,서울특별시,11,동대문구,11230,317050,552450,8,172.0,1231000000.0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0
345,서울특별시,11,마포구,11440,303850,551050,10,121.0,1280000000.0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0
346,서울특별시,11,마포구,11440,304350,550950,34,1018.0,9546000000.0,0,16,0,6,12,0,0,0,16,0,6,12,0,0,0
347,서울특별시,11,서대문구,11410,308150,551350,36,440.0,4603000000.0,19,13,4,0,0,0,0,6,27,3,0,0,0,0,0
348,서울특별시,11,서초구,11650,311350,543350,19,275.0,2589000000.0,10,5,2,2,0,0,0,10,5,2,2,0,0,0,0
349,서울특별시,11,서초구,11650,310950,542450,48,1441.0,13770000000.0,0,21,4,13,0,10,0,2,19,13,4,0,5,5,0
350,서울특별시,11,서초구,11650,313250,543850,19,390.0,3740000000.0,1,9,7,1,1,0,0,3,7,7,1,1,0,0,0
351,서울특별시,11,서초구,11650,313450,546150,5,49.0,500000000.0,3,2,0,0,0,0,0,3,2,0,0,0,0,0,0
352,서울특별시,11,성동구,11200,314550,551150,52,1004.0,6756000000.0,1,29,20,2,0,0,3,10,36,3,0,0,0,0,0
353,서울특별시,11,성북구,11290,316550,557450,33,476.0,3182000000.0,0,29,0,4,0,0,0,29,0,4,0,0,0,0,0
354,서울특별시,11,성북구,11290,315850,557850,17,319.0,2283000000.0,3,12,0,0,2,0,0,3,12,2,0,0,0,0,0
355,서울특별시,11,성북구,11290,316650,557450,31,672.0,5278000000.0,0,17,8,6,0,0,0,3,17,11,0,0,0,0,0
356,서울특별시,11,송파구,11710,325150,543750,29,542.0,7227000000.0,2,13,14,0,0,0,0,0,11,4,14,0,0,0,0
357,서울특별시,11,송파구,11710,323750,545150,24,546.0,4211000000.0,0,3,20,1,0,0,0,0,21,3,0,0,0,0,0
358,서울특별시,11,송파구,11710,321850,547950,21,283.0,1995000000.0,11,5,4,1,0,0,8,6,5,2,0,0,0,0,0
359,서울특별시,11,양천구,11470,300950,549950,19,418.0,3397000000.0,0,4,14,1,0,0,0,0,15,3,1,0,0,0,0
360,서울특별시,11,영등포구,11560,303350,544150,22,339.0,2185000000.0,0,21,1,0,0,0,0,12,10,0,0,0,0,0,0
361,서울특별시,11,영등포구,11560,304350,545050,16,229.0,2335000000.0,3,9,4,0,0,0,0,3,9,4,0,0,0,0,0
362,서울특별시,11,용산구,11170,311250,546950,14,222.0,2130000000.0,0,13,1,0,0,0,0,2,11,1,0,0,0,0,0
363,서울특별시,11,용산구,11170,311850,548450,82,1939.0,27000000000.0,6,17,52,4,3,0,0,0,0,33,32,10,4,3,0
364,서울특별시,11,종로구,11110,313450,552950,4,81.0,548000000.0,0,1,3,0,0,0,0,0,4,0,0,0,0,0,0
365,서울특별시,11,중랑구,11260,319750,553450,34,633.0,3583000000.0,0,27,7,0,0,0,1,7,26,0,0,0,0,0,0
366,서울특별시,11,강동구,11740,323450,549050,9,153.0,1432000000.0,0,6,3,0,0,0,0,0,8,1,0,0,0,0,0
367,서울특별시,11,양천구,11470,298750,546550,10,180.0,1786000000.0,0,6,4,0,0,0,0,0,10,0,0,0,0,0,0
368,서울특별시,11,용산구,11170,312850,548550,43,1944.0,26257000000.0,0,0,5,12,7,19,0,0,0,0,4,4,12,13,10
369,서울특별시,11,용산구,11170,312850,548350,10,532.0,9658000000.0,0,0,0,0,7,3,0,0,0,0,0,0,0,1,7
370,서울특별시,11,서대문구,11410,305850,554250,15,318.0,1084000000.0,1,6,5,3,0,0,5,6,4,0,0,0,0,0,0
371,서울특별시,11,강서구,11500,300150,550950,18,436.0,2928000000.0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0
372,서울특별시,11,성북구,11290,313350,556850,16,275.0,1900000000.0,0,8,8,0,0,0,0,4,12,0,0,0,0,0,0
373,서울특별시,11,영등포구,11560,304750,545950,3,59.0,324000000.0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0
374,서울특별시,11,용산구,11170,307950,548750,29,599.0,6141000000.0,0,19,4,6,0,0,0,0,16,7,6,0,0,0,0
375,서울특별시,11,광진구,11215,320050,549150,89,1520.0,10993000000.0,10,42,37,0,0,0,0,40,44,5,0,0,0,0,0
376,서울특별시,11,광진구,11215,317650,549150,13,230.0,1695000000.0,0,11,2,0,0,0,0,2,9,2,0,0,0,0,0
377,서울특별시,11,광진구,11215,319150,551450,12,191.0,1309000000.0,0,11,1,0,0,0,0,4,8,0,0,0,0,0,0
378,서울특별시,11,구로구,11530,301750,544750,11,184.0,1045000000.0,0,9,2,0,0,0,0,6,5,0,0,0,0,0,0
379,서울특별시,11,금천구,11545,303450,542050,19,232.0,1434000000.0,0,18,1,0,0,0,0,18,1,0,0,0,0,0,0
380,서울특별시,11,마포구,11440,302650,553250,15,233.0,2068000000.0,1,14,0,0,0,0,0,1,14,0,0,0,0,0,0
381,서울특별시,11,마포구,11440,306450,550150,6,120.0,889000000.0,0,4,1,1,0,0,0,1,4,1,0,0,0,0,0
382,서울특별시,11,서초구,11650,313050,544250,11,352.0,3866000000.0,0,1,6,0,4,0,0,1,0,0,6,4,0,0,0
383,서울특별시,11,종로구,11110,308950,554250,20,799.0,6586000000.0,0,0,0,10,4,6,0,0,7,3,4,0,6,0,0
384,서울특별시,11,종로구,11110,309350,553450,1,29.0,175000000.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
385,서울특별시,11,종로구,11110,311850,553150,8,181.0,954000000.0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0
386,서울특별시,11,중구,11140,312650,551250,9,178.0,1128000000.0,0,8,1,0,0,0,0,2,7,0,0,0,0,0,0
387,서울특별시,11,용산구,11170,308250,549550,22,264.0,2095000000.0,15,1,5,1,0,0,0,17,2,2,1,0,0,0,0
388,서울특별시,11,성동구,11200,315850,552250,36,802.0,6745000000.0,0,0,36,0,0,0,0,0,36,0,0,0,0,0,0
389,서울특별시,11,성동구,11200,313750,550350,9,117.0,842000000.0,4,2,3,0,0,0,2,3,4,0,0,0,0,0,0
390,서울특별시,11,성동구,11200,312750,549950,6,95.0,469000000.0,2,0,4,0,0,0,0,4,2,0,0,0,0,0,0
391,서울특별시,11,성동구,11200,316450,549450,4,76.0,744000000.0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0
392,서울특별시,11,광진구,11215,318750,551050,8,169.0,1064000000.0,0,2,6,0,0,0,0,0,8,0,0,0,0,0,0
393,서울특별시,11,동대문구,11230,316550,553950,14,346.0,2039000000.0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0
394,서울특별시,11,동대문구,11230,316550,552450,19,274.0,2046000000.0,1,18,0,0,0,0,0,3,16,0,0,0,0,0,0
395,서울특별시,11,동대문구,11230,316450,552250,6,67.0,406000000.0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0
396,서울특별시,11,동대문구,11230,317450,552150,15,290.0,2120000000.0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0
397,서울특별시,11,동대문구,11230,316750,555650,30,385.0,2836000000.0,14,12,3,1,0,0,5,14,10,0,1,0,0,0,0
398,서울특별시,11,중랑구,11260,319250,552950,8,100.0,384000000.0,1,7,0,0,0,0,2,6,0,0,0,0,0,0,0
399,서울특별시,11,중랑구,11260,319450,555450,15,216.0,976000000.0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0
400,서울특별시,11,중랑구,11260,319150,556350,22,398.0,2310000000.0,0,19,2,1,0,0,1,11,10,0,0,0,0,0,0
401,서울특별시,11,성북구,11290,313750,555550,13,165.0,982000000.0,4,9,0,0,0,0,3,7,3,0,0,0,0,0,0
402,서울특별시,11,성북구,11290,314450,554350,18,294.0,1483000000.0,0,14,3,1,0,0,2,11,4,1,0,0,0,0,0
403,서울특별시,11,강북구,11305,314750,560250,76,1384.0,6962000000.0,0,60,16,0,0,0,2,54,20,0,0,0,0,0,0
404,서울특별시,11,강북구,11305,313050,562450,55,902.0,3391000000.0,5,37,12,1,0,0,19,35,1,0,0,0,0,0,0
405,서울특별시,11,도봉구,11320,315350,562750,52,787.0,3474000000.0,0,52,0,0,0,0,17,35,0,0,0,0,0,0,0
406,서울특별시,11,은평구,11380,301950,554550,8,159.0,1859000000.0,0,2,6,0,0,0,0,0,1,7,0,0,0,0,0
407,서울특별시,11,은평구,11380,303750,557850,9,167.0,1049000000.0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0
408,서울특별시,11,서대문구,11410,307350,556250,2,41.0,174000000.0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
409,서울특별시,11,서대문구,11410,306050,553550,8,99.0,508000000.0,0,8,0,0,0,0,2,6,0,0,0,0,0,0,0
410,서울특별시,11,서대문구,11410,303950,553950,59,959.0,6379000000.0,7,40,12,0,0,0,4,24,31,0,0,0,0,0,0
411,서울특별시,11,마포구,11440,303750,550350,26,733.0,7799000000.0,0,0,18,8,0,0,0,0,0,8,18,0,0,0,0
412,서울특별시,11,마포구,11440,304850,551350,14,182.0,1213000000.0,5,7,1,1,0,0,0,11,2,1,0,0,0,0,0
413,서울특별시,11,양천구,11470,301250,548750,29,539.0,3298000000.0,1,15,13,0,0,0,0,10,19,0,0,0,0,0,0
414,서울특별시,11,양천구,11470,297050,547950,9,103.0,296000000.0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0
